timestamp,content,comments,retweets,likes,analytics,tags,tweet_link,tweet_id,Sentimiento
2024-11-27T23:30:00.000Z,"تحقيق يكشف تجاوزات خطيرة في سلامة منتجات أطفال من ""تيمو"" و""علي إكسبريس""#منتجات #أطفال #Aliexpress #temu #shein #short_story",2,2,13,6.4K,"['#منتجات', '#أطفال', '#Aliexpress', '#temu', '#shein', '#short_story']",https://x.com/hespress/status/1861915407751225506,tweet_id:1861915407751225506,neutral
2024-11-30T02:32:38.000Z,アリエクのショップからサマーセールの通知がいくつも来て困惑してる。#AliExpress,0,0,5,400,['#AliExpress'],https://x.com/indstral_grg/status/1862686145974608015,tweet_id:1862686145974608015,neutral
2024-12-07T15:20:38.000Z,"MIYOO MINI V4 中華ゲーム機

フォロワーの方から情報をいただきました。コイン割¥4,099 (参考価格)https://a.aliexpress.com/_onfLdiV#AliExpress #アリエク",0,0,2,316,"['#AliExpress', '#アリエク']",https://x.com/ex_royalNEET/status/1865416132854989053,tweet_id:1865416132854989053,neutral
2024-11-30T04:48:50.000Z,"AliExpressのEから始まる12桁の追跡番号
これまで
AliExpress Selection Standard : ESP
だったのが
AliExpress Selection Standard : エスポ便
と表記されるようになった？#Aliexpress#espoirer#エスポ便",0,0,2,476,"['#Aliexpress', '#espoirer', '#エスポ便']",https://x.com/od_1969/status/1862720421617180964,tweet_id:1862720421617180964,neutral
2024-12-02T21:11:53.000Z,"Tak, tak, zapłata podatków za pakiet. Z drugiej strony lepsze niż ""Ratować"" w oficjalnych tłumaczeniach #Aliexpress. #scam",1,0,2,132,"['#Aliexpress', '#scam']",https://x.com/ljachowicz/status/1863692586705154307,tweet_id:1863692586705154307,neutral
2024-12-01T11:39:09.000Z,"#AliexpressNew！AMD Ryzen 7 8700F R7 8700F  8 Cores 16 Threads 5GHz Desktop computer processor with AM5 Socket CPU
Link  : https://s.click.aliexpress.com/e/_oolpfGV country codes https://s.click.aliexpress.com/e/_DEBdXP3#Ryzen #9800X3D#AMDFANFES2024 ",0,1,1,605,"['#Aliexpress', '#Ryzen', '#9800X3D', '#AMDFANFES2024', '', '', '', '', '', '']",https://x.com/dealsexpres/status/1863186067437842851,tweet_id:1863186067437842851,neutral
2024-12-01T11:48:56.000Z,"AMD Ryzen 9 9800X3D

¥24,000OFF シェイククーポンをお持ちの方¥83,074https://a.aliexpress.com/_ol2ZKRr#AliExpress #アリエク",0,0,4,1.3K,"['#AliExpress', '#アリエク']",https://x.com/ex_royalNEET/status/1863188531050578159,tweet_id:1863188531050578159,neutral
2024-12-05T13:30:25.000Z,"AliExpressのChoiceは
Amazonのprime(Amazon倉庫から発送)と同じ感じだから
日本にChoice専用倉庫が出来るのは良いかも？
Choiceの商品には専用のバーコードが付いて
返品時は必ずこのバーコードを付けた状態で返送するように指定あり#AliExpress",0,0,2,294,['#AliExpress'],https://x.com/od_1969/status/1864663618815680873,tweet_id:1864663618815680873,neutral
2024-11-29T09:57:58.000Z,"いいねでシェイク返しに行きます#AliExpress  #シェイク #アリエクシェイクして賞品獲得
友達がシェイク回数をゲットできるようにクリックしてあげてください",1,0,30,296,"['#AliExpress', '#シェイク', '#アリエク']",https://x.com/yakitori0928/status/1862435826967486626,tweet_id:1862435826967486626,neutral
2024-12-06T02:59:59.000Z,支払いから丸５日、発送される気配なしこれがAliExpressの闇なのかぁ。。。#AliExpress#FIIO,0,0,2,50,"['#AliExpress', '#FIIO']",https://x.com/junpon46/status/1864867353126957490,tweet_id:1864867353126957490,neutral
2024-12-06T01:05:38.000Z," Cobertor Rebolho Impresso | #Aliexpress: R$ 42,50* COMPRE AQUI:  https://s.click.aliexpress.com/e/_DBxhZ9J Como comprar com Frete Grátis: Complete o carrinho acima de R$ 99 ou use o nosso método para qualquer produto e valor https://t.me/canaldeofertasecupons/23843… (somente app).",0,0,0,107,['#Aliexpress'],https://x.com/cofertasecupons/status/1864838577613365623,tweet_id:1864838577613365623,positivo
2024-12-05T13:45:03.000Z,"#AliexpressAliExpressでこんな商品見つけたよ： 
5,476円 | 無垢材の樹脂製ナイトライト船、サメのクジラの海の装飾品、デスクトップギフトhttps://s.click.aliexpress.com/e/_mOnnR95",1,0,7,426,['#Aliexpress'],https://x.com/fu5danmemo/status/1864667302077321536,tweet_id:1864667302077321536,neutral
2024-12-05T07:54:51.000Z,"予定より一日早く届きました。
もちろんちゃんと箱に穴も開いてます！

今夜さっそく使ってみようと思います◎#aliexpress #アリエク#キャンプギア #naturehike",1,2,183,2.1K,"['#aliexpress', '#アリエク', '#キャンプギア', '#naturehike']",https://x.com/mado_pino/status/1864579170527023422,tweet_id:1864579170527023422,neutral
2024-11-30T06:08:27.000Z,"HAGiBiS MiniMonitor USB-C Docking Station 【お写真レビュー】

書いた！ Aliexpress で見つけて一目惚れ、即ポチしたミニディスプレイが届いたのでお写真など。ツイートにリンクがあるとよろしく無いらしいので記事へのリンクはリプ欄に書いてみます #hagibis #aliexpress",1,0,3,159,"['#hagibis', '#aliexpress']",https://x.com/romly2023/status/1862740454741352809,tweet_id:1862740454741352809,neutral
2024-11-28T17:30:35.000Z,"""Kanadı kırık kuş olacağınıza,Kanadı kırık kuşlara derman,kanat olmakdır"" niyetimiz.İnsan olmak kendinden geçmek,gönüllere şifa,derman olmak, Şanlı Resûl Sav'm Efendimizin âhlakıydı.
Sevgiyi öğrenmek ve öğretmek, tüm susuz gönüllere şifadır...#Gümrük #Temu #Amazon #AliExpress",0,12,22,398,"['#Gümrük', '#Temu', '#Amazon', '#AliExpress']",https://x.com/anka_zeynep/status/1862187346059239726,tweet_id:1862187346059239726,neutral
2024-11-27T12:13:27.000Z,今年もHakugeiのカスタムケーブルが届きましたGalaxy4.4の8芯（2本分）です！Hakugei audio Storeさんと日本語で無理くりやりとりしてお願いしてますwで、本命は次ですw#Galaxy#Hakugei #AliExpress#カスタム,17,2,75,2.6K,"['#Galaxy', '#Hakugei', '#AliExpress', '#カスタム']",https://x.com/ryoutadb/status/1861745146955714935,tweet_id:1861745146955714935,neutral
2024-11-29T15:26:29.000Z,retrouvez mes #parrainages sur la page récapitulative #fashion #makeup #yesstyle #shein #temu #widilo #iherb #naomi #beauteprivee #aliexpress #airbnb #photoweb https://super-parrain.com/users/alegas,0,2,2,112,"['#parrainages', '#fashion', '#makeup', '#yesstyle', '#shein', '#temu', '#widilo', '#iherb', '#naomi', '#beauteprivee', '#aliexpress', '#airbnb', '#photoweb']",https://x.com/allabou05065834/status/1862518502529044714,tweet_id:1862518502529044714,neutral
2024-11-27T12:21:21.000Z,"#AliExpress  #moonhifijialai carat開封！
秘密のは・・・イヤピでしたF1 pro付属のやつですね地味に嬉しいcaratはqueとは真逆のサウンドに聴こえます
これが寒色というものなのかな 
高域が少し強めで煌びやか
男性より女性ボーカルに合う
音がカラッとしてます
caratだけに",6,0,24,1.2K,"['#AliExpress', '#moonhifi']",https://x.com/kabukabu110/status/1861747136003821914,tweet_id:1861747136003821914,neutral
2024-11-27T14:58:21.000Z,Bugün bundan oldu #Temu #aliexpress #çin,2,1,26,19K,"['#Temu', '#aliexpress', '#çin']",https://x.com/karincatraders/status/1861786648041705947,tweet_id:1861786648041705947,neutral
2024-11-29T09:47:39.000Z,"#AliexpressShake & Win
Hey friend~Help me get more shakes in just 1 clickhttps://a.aliexpress.com/_opgX79Xシェイクくださいな",1,2,84,1.3K,['#Aliexpress'],https://x.com/besurei_vtuber/status/1862433230038999371,tweet_id:1862433230038999371,positivo
2024-11-30T04:26:09.000Z,"【動画公開のお知らせ】
本日17時に動画を公開します今回は冬に役立つフリース素材のインナーシーツのご紹介ふんわり手触りと睡眠の快適さが上がるとかあがらないとかw
とても気持ちがいいギアとなりますので、是非最後までご覧下さいhttps://youtu.be/tW1RCzwoy-s#Aliexpress #インナーシーツ",4,16,41,1.2K,"['#Aliexpress', '#インナーシーツ']",https://x.com/kkbmini49/status/1862714712309604740,tweet_id:1862714712309604740,neutral
2024-12-06T03:56:20.000Z,"Lady gagaかよｗｗｗ#AliexpressAliExpressでこんな商品見つけたよ： 
2,017円 | Aonve-ラインストーンとスパンコールのブラトップ,女性用,シルバーとゴールドのカラー,セクシーなランジェリー,無料のワイヤー,新しいファッション",0,0,7,175,['#Aliexpress'],https://x.com/marupan_go/status/1864881533607436727,tweet_id:1864881533607436727,neutral
2024-11-29T08:55:51.000Z,"いいね頂ければお返し行きます！
相互シェイク宜しくお願いしますシェイクして賞品獲得
友達がシェイク回数をゲットできるようにクリックしてあげてくださいhttps://a.aliexpress.com/_ooqxarn#アリエク#AliExpress",2,0,31,1.2K,"['#アリエク', '#AliExpress']",https://x.com/N_Yuuki1211/status/1862420197912846515,tweet_id:1862420197912846515,neutral
2024-11-29T08:15:04.000Z,"シェイク相互お願いします
いいねでシェイクしにいきます

今回のはまだ仕様がはっきりしてないので回数制限等あれば後日行きます#AliExpress#シェイクシェイクして賞品獲得
友達がシェイク回数をゲットできるようにクリックしてあげてください",1,0,39,490,"['#AliExpress', '#シェイク']",https://x.com/MetallicShark/status/1862409933125558375,tweet_id:1862409933125558375,neutral
2024-12-06T02:30:07.000Z," CALENDÁRIO DE CAMPANHAS NOVEMBRO | #ALIEXPRESS 

Vem aí:Conheça as próximas Campanhas, SAIBA MAIS CLICANDO NOS TÍTULOS/LINKS DAS CAMPANHAS* : SUPER OFERTAS - 01 ATÉ 31 https://s.click.aliexpress.com/e/_DkBOjof TERÇA INSANA - 03, 10, 17, 24 E 31",0,0,1,110,['#ALIEXPRESS'],https://x.com/cofertasecupons/status/1864859836875260124,tweet_id:1864859836875260124,positivo
2024-12-03T10:36:19.000Z,明日の午後16:59で大セールが終了します#ブラックフライデー大セール #AliExpress,0,3,19,3.3K,"['#ブラックフライデー大セール', '#AliExpress']",https://x.com/hckexin/status/1863895028755739061,tweet_id:1863895028755739061,neutral
2024-12-05T18:10:48.000Z,"#aliexpressAby być na bieżąco odwiedzaj http://lowcychin.plObrazek:https://imgur.com/a/UF7kUN8Okazje:
1. Projektor Galaxy Lampka nocna Astronauta https://lowcychin.pl/projektor-galaxy-lampka-nocna-astronauta/… Cena z wysyłką: $6.06 / ~25zł

2. Bezprzewodowe słuchawki Lenovo ERAZER X9",0,0,3,449,['#aliexpress'],https://x.com/lowcychin/status/1864734182527647969,tweet_id:1864734182527647969,neutral
2024-12-01T02:23:23.000Z,"JONSBO C6 PCケースストアクーポン+クーポン+コイン割¥4,417 (参考価格)https://s.click.aliexpress.com/e/_oDqTH1f#ad #AliExpress #アリエク",0,0,1,863,"['#ad', '#AliExpress', '#アリエク']",https://x.com/ex_royalNEET/status/1863046204969693359,tweet_id:1863046204969693359,neutral
2024-12-07T12:48:17.000Z,"#Aliexpress 

Figura de Spiderman de 24cm 

SOLO 9.99€  https://s.click.aliexpress.com/e/_onW4ksz",0,0,0,100,['#Aliexpress'],https://x.com/ofertas_frikis/status/1865377792428224678,tweet_id:1865377792428224678,neutral
2024-12-01T12:15:00.000Z,"Fikwot FN955 SSD 2TB 

YMTC 232L または Micron 232L?AliExpressストアクーポン+クーポン¥12,177
 https://s.click.aliexpress.com/e/_oCCqWCvAmazon",0,2,3,1.1K,"['', '', '']",https://x.com/ex_royalNEET/status/1863195088949830128,tweet_id:1863195088949830128,neutral
2024-12-07T11:48:16.000Z,"#Aliexpress 

Figura de Kaori Miyazono, del anime ""Your Lie in April"" 

SOLO 7.70€  https://s.click.aliexpress.com/e/_oBpexTn",0,0,0,81,['#Aliexpress'],https://x.com/ofertas_frikis/status/1865362690719248471,tweet_id:1865362690719248471,neutral
2024-11-28T19:24:35.000Z,#AliExpress Dziękujemy  za mega fajny prezent  Ten i inne zestawy Znajdziecie pod tym linkiem: https://lowcychin.pl/category/diy/,1,1,23,1.4K,['#AliExpress'],https://x.com/OliWojowniczka/status/1862216033144041821,tweet_id:1862216033144041821,neutral
2024-12-04T08:28:58.000Z,"IvipQ-193 SilverDuke
着弾しました！
太くて硬くて強いWelfare2024ご存知の方なら想像付くと思います。
あの12COREですw同社7nOFC線のMOCHAがめっちゃ定位良くて、ただもうちょい高域の伸びと奥行感有れば…続く#Aliexpress",17,2,43,2.1K,['#Aliexpress'],https://x.com/around40mimiaca/status/1864225369559322985,tweet_id:1864225369559322985,neutral
2024-12-05T02:32:05.000Z,"IINE コントローラーストアクーポン+コイン割¥1,274 (参考価格)https://s.click.aliexpress.com/e/_DkdgOBB#ad #AliExpress #アリエク",0,0,3,714,"['#ad', '#AliExpress', '#アリエク']",https://x.com/ex_royalNEET/status/1864497947339276299,tweet_id:1864497947339276299,neutral
2024-11-29T03:51:39.000Z,"AMD Ryzen 9 9700Xhttps://s.click.aliexpress.com/e/_DFyiSxbブラックフライデー開催中クーポン配布中ストアクーポン+クーポン+コイン割¥37,018 (参考価格)https://a.aliexpress.com/_okUBfhb#AliExpress #アリエク",0,0,3,2.3K,"['#AliExpress', '#アリエク']",https://x.com/ex_royalNEET/status/1862343639822913907,tweet_id:1862343639822913907,neutral
2024-12-02T22:57:21.000Z,また謎製品のレコメンドが#AliExpress,1,0,2,91,['#AliExpress'],https://x.com/suga41/status/1863719129150304683,tweet_id:1863719129150304683,neutral
2024-12-01T13:37:31.000Z,"알리가 싸서 소비를 줄일줄알았는데
더 많이 쓰고 있습니다 추천 감사합니다 #Aliexpress",0,0,3,423,['#Aliexpress'],https://x.com/Ray1Q27/status/1863215855049535801,tweet_id:1863215855049535801,neutral
2024-11-29T08:41:01.000Z,"シェイクし合いましょう！#AliExpress #アリエクシェイクして賞品獲得
友達がシェイク回数をゲットできるようにクリックしてあげてください",6,1,104,2K,"['#AliExpress', '#アリエク']",https://x.com/ogu777/status/1862416462251786621,tweet_id:1862416462251786621,neutral
2024-11-29T09:26:57.000Z,いいねでしに行きます！#Aliexpress #アリエク,0,0,42,359,"['#Aliexpress', '#アリエク']",https://x.com/kaguy4_ow/status/1862428024274395584,tweet_id:1862428024274395584,neutral
2024-12-05T15:14:03.000Z,#Aliexpress自分はこのシルバーのヘッドホンを買ってみたいと思いましたw,0,0,2,115,['#Aliexpress'],https://x.com/TSUTTUN221/status/1864689698712768929,tweet_id:1864689698712768929,neutral
2024-11-29T12:21:23.000Z,"相合シェイクしましょう
いいねか返信で返します#AliExpress 
アリエク",0,0,35,400,['#AliExpress'],https://x.com/LocoRaca/status/1862471920966672560,tweet_id:1862471920966672560,neutral
2024-11-29T11:18:38.000Z,"シェイクして賞品獲得
友達がシェイク回数をゲットできるようにクリックしてあげてくださいhttps://a.aliexpress.com/_oEzSB5Bシェイクしていただけたらシェイクしますのでよろしくお願いします#aliexpress#アリエク",1,0,35,588,"['#aliexpress', '#アリエク']",https://x.com/tEsLa_zero_/status/1862456127252046261,tweet_id:1862456127252046261,neutral
2024-11-29T08:46:28.000Z,いいね送ります！https://a.aliexpress.com/_okrfLc5#AliExpress #アリエク #シェイク,0,0,16,193,"['#AliExpress', '#アリエク', '#シェイク']",https://x.com/down_yoakashi/status/1862417833587876221,tweet_id:1862417833587876221,neutral
2024-11-29T08:48:38.000Z,"いいねでシェイク返します!#AliExpress  #シェイク #アリエクシェイクして賞品獲得
友達がシェイク回数をゲットできるようにクリックしてあげてください",1,0,85,1K,"['#AliExpress', '#シェイク', '#アリエク']",https://x.com/yamagaaaara/status/1862418379644297708,tweet_id:1862418379644297708,neutral
2024-12-04T10:09:57.000Z,"まだ探り中ですけど、
IvipQ-193 SilverDuke
錫(スズ)メッキだからなのか分かりませんが銀メッキ、銀線ぽさとはまた別の高域の伸びが心地良いです。
出音は早く寒色傾向ですが、
サブベースが深い。
12COREちょっと自分には低音キツくなってしまった続く",1,1,10,386,[''],https://x.com/around40mimiaca/status/1864250781458952629,tweet_id:1864250781458952629,neutral
2024-11-30T08:21:36.000Z,"Parallel Trade StoreDepartment Store Accessories Store

他のストアの商品画像を使用しているため詐欺の可能性があります。ご注意ください！ 

 #AliExpress #アリエク",0,1,5,1.7K,"['#AliExpress', '#アリエク']",https://x.com/ex_royalNEET/status/1862773964814393392,tweet_id:1862773964814393392,neutral
2024-12-06T15:53:05.000Z,"مجموعة من 5 اكواب شاهي وقهوة
150مل 74 ريال  تقيم 4.6 رابط المنتج https://s.click.aliexpress.com/e/_oCoaoTr#علي_اكسبريس #موسم_الرياض #قهوه #النصر_الاتحاد #AliExpress #تخفيضات #عروض",0,0,3,180,"['#علي_اكسبريس', '#موسم_الرياض', '#قهوه', '#النصر_الاتحاد', '#AliExpress', '#تخفيضات', '#عروض']",https://x.com/sulishopp/status/1865061913433891010,tweet_id:1865061913433891010,neutral
2024-12-06T12:22:37.000Z,"7割引4,568円はここ最近ではかなり安い方かも？  #Aliexpressプロのステージエフェクト用のLEDムービングヘッドライト,DJ音楽用のウォッシュライト,パーティーダンスクラブ,rgbw,4 in 1, 4個,7x10w,dmx512,新品4個",0,1,2,248,['#Aliexpress'],https://x.com/makoragi/status/1865008944781127856,tweet_id:1865008944781127856,neutral
2024-11-30T15:03:01.000Z,"Boa tarde , trago uma dica excelente pra voces aproveitarem na BF do alixpress antes que termine #aliexpress 
Bora la :D",0,1,3,63,['#aliexpress'],https://x.com/Luiz__Franco/status/1862874985053774149,tweet_id:1862874985053774149,positivo
2024-11-27T09:35:22.000Z,なるほど...イケるぞコレは...どっかに人柱おらん？ウチのでやる？#Aliexpresshttps://a.aliexpress.com/_ooJLnMZ,3,0,4,371,['#Aliexpress'],https://x.com/issie/status/1861705363122421866,tweet_id:1861705363122421866,neutral
2024-12-07T13:21:14.000Z,"[MUY BARATO] 6 unidades bolsas organizadoras por 3€ #AliexpressBolsas organizadoras de equipaje, contiene 6 unidades cada uno de ellas de una medida diferentes para colocar el equipaje organizado dentro de la maleta. Disponibl ...https://cholloschina.com/6-unidades-bolsas-organizadoras-por-3-4/…#chollo",0,0,0,72,"['#Aliexpress', '#chollo']",https://x.com/cholloschina/status/1865386084609241324,tweet_id:1865386084609241324,neutral
2024-11-29T12:25:47.000Z,"シェイクして賞品獲得
友達がシェイク回数をゲットできるようにクリックしてあげてください
 #アリエクスプレス #AliExpress",0,0,4,38,"['#アリエクスプレス', '#AliExpress']",https://x.com/kake_nezumi/status/1862473028422311976,tweet_id:1862473028422311976,neutral
2024-11-29T11:02:47.000Z,"シェイクして賞品獲得
友達がシェイク回数をゲットできるようにクリックしてあげてくださいhttps://a.aliexpress.com/_opUHpjjフリフリはじまったみたいなんで是非よろしくお願い致します！
お返ししますんでいいねかなんかお願いします！#aliexpress#アリエク",1,0,40,457,"['#aliexpress', '#アリエク']",https://x.com/Rat0na_iem/status/1862452141115548093,tweet_id:1862452141115548093,neutral
2024-12-02T09:12:59.000Z,"AliExpress ficha a Jaime Lorente como nuevo embajador de marca (vía )

Lee la nota completa aquí: http://bit.ly/49doRZr#jaimelorente #aliexpress #anuncio #españa",0,1,1,84,"['#jaimelorente', '#aliexpress', '#anuncio', '#españa']",https://x.com/PersonalityMdia/status/1863511671890669995,tweet_id:1863511671890669995,neutral
2024-12-06T19:29:32.000Z,"[BOMBAZO] Consola NES con 620 juegos y dos mandos por 6€ #Aliexpress   620 juegos clásicos, 2 mandos, salida para TV y a un precio brutal. SOLO 6,6€  Envío internacional gratuito a partir de 10€ PRECIO MÍNIMO Enlac ...https://cholloschina.com/consola-nes-con-620-juegos-y-dos-mandos-por-6-6/…",0,0,0,114,"['#Aliexpress', '']",https://x.com/cholloschina/status/1865116382213329399,tweet_id:1865116382213329399,negativo
